	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8081790000000001	0.7660912000000001	0.7626850000000001	0.8528249999999999	0.7202675000000001	0.8145025	True	897447.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8081790000000001	0.8071132	0.7626850000000001	0.8528249999999999	0.7599	0.850415	True	509525.0	0.460767	0.560366	False
2	0.0003_32_32	0.0003_8_8	0.8081790000000001	0.8277765999999999	0.7626850000000001	0.8528249999999999	0.7816649999999999	0.8703075	True	269712.5	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8081790000000001	0.8121011	0.7626850000000001	0.8528249999999999	0.7614949999999999	0.8552	True	444700.0	1.8e-05	9e-05	True
4	0.0003_32_32	3e-05_32_64	0.8081790000000001	0.8250527	0.7626850000000001	0.8528249999999999	0.7814975	0.866925	True	296356.0	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8081790000000001	0.8236093	0.7626850000000001	0.8528249999999999	0.7742749999999999	0.8679025	True	315290.5	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.8081790000000001	0.793794	0.7626850000000001	0.8528249999999999	0.7480975	0.8358025	True	672434.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7660912000000001	0.8071132	0.7202675000000001	0.8145025	0.7599	0.850415	True	110237.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7660912000000001	0.8277765999999999	0.7202675000000001	0.8145025	0.7816649999999999	0.8703075	True	33756.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7660912000000001	0.8121011	0.7202675000000001	0.8145025	0.7614949999999999	0.8552	True	91198.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7660912000000001	0.8250527	0.7202675000000001	0.8145025	0.7814975	0.866925	True	36039.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7660912000000001	0.8236093	0.7202675000000001	0.8145025	0.7742749999999999	0.8679025	True	46009.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7660912000000001	0.793794	0.7202675000000001	0.8145025	0.7480975	0.8358025	True	197348.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8071132	0.8277765999999999	0.7599	0.850415	0.7816649999999999	0.8703075	True	261737.5	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.8071132	0.8121011	0.7599	0.850415	0.7614949999999999	0.8552	True	435759.0	1e-06	6e-06	True
15	0.0003_8_16	3e-05_32_64	0.8071132	0.8250527	0.7599	0.850415	0.7814975	0.866925	True	288002.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.8071132	0.8236093	0.7599	0.850415	0.7742749999999999	0.8679025	True	306982.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8071132	0.793794	0.7599	0.850415	0.7480975	0.8358025	True	662402.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8277765999999999	0.8121011	0.7816649999999999	0.8703075	0.7614949999999999	0.8552	True	678753.5	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8277765999999999	0.8250527	0.7816649999999999	0.8703075	0.7814975	0.866925	True	537009.5	0.004157	0.012471	True
20	0.0003_8_8	3e-05_8_16	0.8277765999999999	0.8236093	0.7816649999999999	0.8703075	0.7742749999999999	0.8679025	True	549263.5	0.000136	0.000544	True
21	0.0003_8_8	3e-05_8_8	0.8277765999999999	0.793794	0.7816649999999999	0.8703075	0.7480975	0.8358025	True	857526.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8121011	0.8250527	0.7614949999999999	0.8552	0.7814975	0.866925	True	351573.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.8121011	0.8236093	0.7614949999999999	0.8552	0.7742749999999999	0.8679025	True	368695.5	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.8121011	0.793794	0.7614949999999999	0.8552	0.7480975	0.8358025	True	715500.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8250527	0.8236093	0.7814975	0.866925	0.7742749999999999	0.8679025	True	513945.5	0.280183	0.560366	False
26	3e-05_32_64	3e-05_8_8	0.8250527	0.793794	0.7814975	0.866925	0.7480975	0.8358025	True	842282.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.8236093	0.793794	0.7742749999999999	0.8679025	0.7480975	0.8358025	True	822427.5	0.0	0.0	True
