	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8224395999999999	0.7554730000000001	0.7842825	0.8571	0.71248	0.796205	True	991088.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.8224395999999999	0.8174241	0.7842825	0.8571	0.781045	0.8546125	True	575660.5	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.8224395999999999	0.8393538	0.7842825	0.8571	0.8027924999999999	0.8736025000000001	True	262383.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8224395999999999	0.8228308	0.7842825	0.8571	0.783095	0.859305	True	493036.0	0.589709	0.589709	False
4	0.0003_32_32	3e-05_32_64	0.8224395999999999	0.8409682	0.7842825	0.8571	0.8060875000000001	0.8747	True	240071.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8224395999999999	0.8257068999999999	0.7842825	0.8571	0.7923975	0.8611025	True	454509.0	0.000427	0.001708	True
6	0.0003_32_32	3e-05_8_8	0.8224395999999999	0.8135216000000001	0.7842825	0.8571	0.7769975	0.8485025	True	628774.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7554730000000001	0.8174241	0.71248	0.796205	0.781045	0.8546125	True	14869.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7554730000000001	0.8393538	0.71248	0.796205	0.8027924999999999	0.8736025000000001	True	1597.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7554730000000001	0.8228308	0.71248	0.796205	0.783095	0.859305	True	10583.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7554730000000001	0.8409682	0.71248	0.796205	0.8060875000000001	0.8747	True	862.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7554730000000001	0.8257068999999999	0.71248	0.796205	0.7923975	0.8611025	True	5336.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7554730000000001	0.8135216000000001	0.71248	0.796205	0.7769975	0.8485025	True	20036.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8174241	0.8393538	0.781045	0.8546125	0.8027924999999999	0.8736025000000001	True	203599.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.8174241	0.8228308	0.781045	0.8546125	0.783095	0.859305	True	418666.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.8174241	0.8409682	0.781045	0.8546125	0.8060875000000001	0.8747	True	182712.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.8174241	0.8257068999999999	0.781045	0.8546125	0.7923975	0.8611025	True	376426.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8174241	0.8135216000000001	0.781045	0.8546125	0.7769975	0.8485025	True	555027.5	2e-05	0.0001	True
18	0.0003_8_8	3e-05_32_32	0.8393538	0.8228308	0.8027924999999999	0.8736025000000001	0.783095	0.859305	True	730365.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8393538	0.8409682	0.8027924999999999	0.8736025000000001	0.8060875000000001	0.8747	True	478331.5	0.093351	0.186702	False
20	0.0003_8_8	3e-05_8_16	0.8393538	0.8257068999999999	0.8027924999999999	0.8736025000000001	0.7923975	0.8611025	True	706303.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8393538	0.8135216000000001	0.8027924999999999	0.8736025000000001	0.7769975	0.8485025	True	836738.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8228308	0.8409682	0.783095	0.859305	0.8060875000000001	0.8747	True	247498.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.8228308	0.8257068999999999	0.783095	0.859305	0.7923975	0.8611025	True	461719.0	0.003032	0.009096	True
24	3e-05_32_32	3e-05_8_8	0.8228308	0.8135216000000001	0.783095	0.859305	0.7769975	0.8485025	True	634556.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8409682	0.8257068999999999	0.8060875000000001	0.8747	0.7923975	0.8611025	True	730220.0	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8409682	0.8135216000000001	0.8060875000000001	0.8747	0.7769975	0.8485025	True	856258.0	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.8257068999999999	0.8135216000000001	0.7923975	0.8611025	0.7769975	0.8485025	True	677632.0	0.0	0.0	True
