	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.77803	0.7079235	0.7211974999999999	0.83171	0.63929	0.7685099999999999	True	945654.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.77803	0.7836137999999999	0.7211974999999999	0.83171	0.7318749999999999	0.83451	True	442341.0	8e-06	3.2e-05	True
2	0.0003_32_32	0.0003_8_8	0.77803	0.7766386	0.7211974999999999	0.83171	0.7190975	0.83131	True	511603.5	0.368896	0.737792	False
3	0.0003_32_32	3e-05_32_32	0.77803	0.7579161	0.7211974999999999	0.83171	0.6987975	0.8132275	True	687732.5	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.77803	0.6912379999999999	0.7211974999999999	0.83171	0.6323175	0.748315	True	982957.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.77803	0.7117376	0.7211974999999999	0.83171	0.653095	0.771015	True	944046.0	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.77803	0.6922033	0.7211974999999999	0.83171	0.6327875000000001	0.7542074999999999	True	979027.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7079235	0.7836137999999999	0.63929	0.7685099999999999	0.7318749999999999	0.83451	True	38791.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7079235	0.7766386	0.63929	0.7685099999999999	0.7190975	0.83131	True	59010.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7079235	0.7579161	0.63929	0.7685099999999999	0.6987975	0.8132275	True	131385.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7079235	0.6912379999999999	0.63929	0.7685099999999999	0.6323175	0.748315	True	646096.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7079235	0.7117376	0.63929	0.7685099999999999	0.653095	0.771015	True	471653.5	0.028154	0.084462	False
12	0.0003_32_64	3e-05_8_8	0.7079235	0.6922033	0.63929	0.7685099999999999	0.6327875000000001	0.7542074999999999	True	638042.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.7836137999999999	0.7766386	0.7318749999999999	0.83451	0.7190975	0.83131	True	570226.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.7836137999999999	0.7579161	0.7318749999999999	0.83451	0.6987975	0.8132275	True	740618.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.7836137999999999	0.6912379999999999	0.7318749999999999	0.83451	0.6323175	0.748315	True	988023.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.7836137999999999	0.7117376	0.7318749999999999	0.83451	0.653095	0.771015	True	959598.5	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.7836137999999999	0.6922033	0.7318749999999999	0.83451	0.6327875000000001	0.7542074999999999	True	985244.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7766386	0.7579161	0.7190975	0.83131	0.6987975	0.8132275	True	676921.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.7766386	0.6912379999999999	0.7190975	0.83131	0.6323175	0.748315	True	979562.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.7766386	0.7117376	0.7190975	0.83131	0.653095	0.771015	True	938721.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.7766386	0.6922033	0.7190975	0.83131	0.6327875000000001	0.7542074999999999	True	975612.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7579161	0.6912379999999999	0.6987975	0.8132275	0.6323175	0.748315	True	945245.0	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.7579161	0.7117376	0.6987975	0.8132275	0.653095	0.771015	True	863627.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.7579161	0.6922033	0.6987975	0.8132275	0.6327875000000001	0.7542074999999999	True	938334.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.6912379999999999	0.7117376	0.6323175	0.748315	0.653095	0.771015	True	316680.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.6912379999999999	0.6922033	0.6323175	0.748315	0.6327875000000001	0.7542074999999999	True	493874.0	0.635242	0.737792	False
27	3e-05_8_16	3e-05_8_8	0.7117376	0.6922033	0.653095	0.771015	0.6327875000000001	0.7542074999999999	True	674961.0	0.0	0.0	True
