	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.791182	0.7460976	0.7453949999999999	0.8390224999999999	0.69699	0.79742	True	894663.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.791182	0.7998857	0.7453949999999999	0.8390224999999999	0.7549975	0.843005	True	395409.5	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.791182	0.8203601000000001	0.7453949999999999	0.8390224999999999	0.77729	0.8611025	True	182291.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.791182	0.797088	0.7453949999999999	0.8390224999999999	0.7494850000000001	0.841	True	426059.5	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.791182	0.8116076000000001	0.7453949999999999	0.8390224999999999	0.7660825	0.85593	True	267215.0	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.791182	0.7800431	0.7453949999999999	0.8390224999999999	0.7284	0.8272	True	624599.5	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.791182	0.7821058000000001	0.7453949999999999	0.8390224999999999	0.731695	0.8253	True	600976.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7460976	0.7998857	0.69699	0.79742	0.7549975	0.843005	True	67159.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7460976	0.8203601000000001	0.69699	0.79742	0.77729	0.8611025	True	15610.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7460976	0.797088	0.69699	0.79742	0.7494850000000001	0.841	True	79255.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7460976	0.8116076000000001	0.69699	0.79742	0.7660825	0.85593	True	32065.5	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7460976	0.7800431	0.69699	0.79742	0.7284	0.8272	True	179797.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7460976	0.7821058000000001	0.69699	0.79742	0.731695	0.8253	True	161023.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.7998857	0.8203601000000001	0.7549975	0.843005	0.77729	0.8611025	True	263019.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.7998857	0.797088	0.7549975	0.843005	0.7494850000000001	0.841	True	530962.0	0.016499	0.032998	True
15	0.0003_8_16	3e-05_32_64	0.7998857	0.8116076000000001	0.7549975	0.843005	0.7660825	0.85593	True	361657.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.7998857	0.7800431	0.7549975	0.843005	0.7284	0.8272	True	716947.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.7998857	0.7821058000000001	0.7549975	0.843005	0.731695	0.8253	True	698943.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8203601000000001	0.797088	0.77729	0.8611025	0.7494850000000001	0.841	True	763237.0	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.8203601000000001	0.8116076000000001	0.77729	0.8611025	0.7660825	0.85593	True	608620.5	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8203601000000001	0.7800431	0.77729	0.8611025	0.7284	0.8272	True	887211.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8203601000000001	0.7821058000000001	0.77729	0.8611025	0.731695	0.8253	True	882324.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.797088	0.8116076000000001	0.7494850000000001	0.841	0.7660825	0.85593	True	332884.0	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.797088	0.7800431	0.7494850000000001	0.841	0.7284	0.8272	True	689594.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.797088	0.7821058000000001	0.7494850000000001	0.841	0.731695	0.8253	True	670532.0	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8116076000000001	0.7800431	0.7660825	0.85593	0.7284	0.8272	True	822487.5	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.8116076000000001	0.7821058000000001	0.7660825	0.85593	0.731695	0.8253	True	812496.5	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7800431	0.7821058000000001	0.7284	0.8272	0.731695	0.8253	True	473468.0	0.039916	0.039916	True
