	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.8696839	0.8654976000000001	0.8144925	0.9189050000000001	0.8064775	0.9167449999999999	True	540680.5	0.001631	0.008993999999999999	True
1	0.0003_32_32	0.0003_8_16	0.8696839	0.8770077000000002	0.8144925	0.9189050000000001	0.8333	0.9205025	True	421953.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.8696839	0.8775857	0.8144925	0.9189050000000001	0.8239875	0.926805	True	414947.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.8696839	0.8792495	0.8144925	0.9189050000000001	0.8245375	0.932715	True	402083.5	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.8696839	0.8859665999999999	0.8144925	0.9189050000000001	0.820695	0.9434075	True	342845.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.8696839	0.8885050000000001	0.8144925	0.9189050000000001	0.838395	0.9386125	True	308533.5	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.8696839	0.8923006	0.8144925	0.9189050000000001	0.839495	0.9447074999999999	True	278887.5	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.8654976000000001	0.8770077000000002	0.8064775	0.9167449999999999	0.8333	0.9205025	True	382803.0	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.8654976000000001	0.8775857	0.8064775	0.9167449999999999	0.8239875	0.926805	True	378953.5	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.8654976000000001	0.8792495	0.8064775	0.9167449999999999	0.8245375	0.932715	True	366786.5	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.8654976000000001	0.8859665999999999	0.8064775	0.9167449999999999	0.820695	0.9434075	True	313128.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.8654976000000001	0.8885050000000001	0.8064775	0.9167449999999999	0.838395	0.9386125	True	278478.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.8654976000000001	0.8923006	0.8064775	0.9167449999999999	0.839495	0.9447074999999999	True	251022.5	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.8770077000000002	0.8775857	0.8333	0.9205025	0.8239875	0.926805	True	487316.0	0.32599	0.535995	False
14	0.0003_8_16	3e-05_32_32	0.8770077000000002	0.8792495	0.8333	0.9205025	0.8245375	0.932715	True	472262.5	0.031715	0.12686	False
15	0.0003_8_16	3e-05_32_64	0.8770077000000002	0.8859665999999999	0.8333	0.9205025	0.820695	0.9434075	True	400920.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.8770077000000002	0.8885050000000001	0.8333	0.9205025	0.838395	0.9386125	True	370016.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.8770077000000002	0.8923006	0.8333	0.9205025	0.839495	0.9447074999999999	True	333959.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.8775857	0.8792495	0.8239875	0.926805	0.8245375	0.932715	True	485021.0	0.24607	0.535995	False
19	0.0003_8_8	3e-05_32_64	0.8775857	0.8859665999999999	0.8239875	0.926805	0.820695	0.9434075	True	415440.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.8775857	0.8885050000000001	0.8239875	0.926805	0.838395	0.9386125	True	388221.0	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.8775857	0.8923006	0.8239875	0.926805	0.839495	0.9447074999999999	True	352124.0	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.8792495	0.8859665999999999	0.8245375	0.932715	0.820695	0.9434075	True	430985.0	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.8792495	0.8885050000000001	0.8245375	0.932715	0.838395	0.9386125	True	405392.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.8792495	0.8923006	0.8245375	0.932715	0.839495	0.9447074999999999	True	369566.0	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.8859665999999999	0.8885050000000001	0.820695	0.9434075	0.838395	0.9386125	True	482633.0	0.178665	0.535995	False
26	3e-05_32_64	3e-05_8_8	0.8859665999999999	0.8923006	0.820695	0.9434075	0.839495	0.9447074999999999	True	446159.0	3.1e-05	0.00021700000000000002	True
27	3e-05_8_16	3e-05_8_8	0.8885050000000001	0.8923006	0.838395	0.9386125	0.839495	0.9447074999999999	True	459002.5	0.001499	0.008993999999999999	True
