	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.7015646999999999	0.6991755999999999	0.617585	0.7798	0.6135	0.7854074999999999	True	518645.5	0.148771	0.8926259999999999	False
1	0.0003_32_32	0.0003_8_16	0.7015646999999999	0.7399684000000001	0.617585	0.7798	0.6492725	0.8186074999999999	True	263827.0	0.0	0.0	True
2	0.0003_32_32	0.0003_8_8	0.7015646999999999	0.7363256	0.617585	0.7798	0.6585924999999999	0.8078124999999999	True	270109.0	0.0	0.0	True
3	0.0003_32_32	3e-05_32_32	0.7015646999999999	0.7379777	0.617585	0.7798	0.6534	0.8151075	True	268439.0	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.7015646999999999	0.7242071999999999	0.617585	0.7798	0.65038	0.7939025000000001	True	345331.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.7015646999999999	0.7344438	0.617585	0.7798	0.6524475	0.8148	True	289797.5	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.7015646999999999	0.6992710999999999	0.617585	0.7798	0.6124725000000001	0.777835	True	517028.0	0.187293	0.9364649999999999	False
7	0.0003_32_64	0.0003_8_16	0.6991755999999999	0.7399684000000001	0.6135	0.7854074999999999	0.6492725	0.8186074999999999	True	252881.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.6991755999999999	0.7363256	0.6135	0.7854074999999999	0.6585924999999999	0.8078124999999999	True	258437.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.6991755999999999	0.7379777	0.6135	0.7854074999999999	0.6534	0.8151075	True	257625.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.6991755999999999	0.7242071999999999	0.6135	0.7854074999999999	0.65038	0.7939025000000001	True	330131.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.6991755999999999	0.7344438	0.6135	0.7854074999999999	0.6524475	0.8148	True	276927.0	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.6991755999999999	0.6992710999999999	0.6135	0.7854074999999999	0.6124725000000001	0.777835	True	497381.5	0.839337	0.9364649999999999	False
13	0.0003_8_16	0.0003_8_8	0.7399684000000001	0.7363256	0.6492725	0.8186074999999999	0.6585924999999999	0.8078124999999999	True	528465.5	0.0275	0.22	False
14	0.0003_8_16	3e-05_32_32	0.7399684000000001	0.7379777	0.6492725	0.8186074999999999	0.6534	0.8151075	True	515427.5	0.232214	0.9364649999999999	False
15	0.0003_8_16	3e-05_32_64	0.7399684000000001	0.7242071999999999	0.6492725	0.8186074999999999	0.65038	0.7939025000000001	True	612668.0	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.7399684000000001	0.7344438	0.6492725	0.8186074999999999	0.6524475	0.8148	True	541552.5	0.001292	0.011628	True
17	0.0003_8_16	3e-05_8_8	0.7399684000000001	0.6992710999999999	0.6492725	0.8186074999999999	0.6124725000000001	0.777835	True	750619.5	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7363256	0.7379777	0.6585924999999999	0.8078124999999999	0.6534	0.8151075	True	487933.0	0.350079	0.9364649999999999	False
19	0.0003_8_8	3e-05_32_64	0.7363256	0.7242071999999999	0.6585924999999999	0.8078124999999999	0.65038	0.7939025000000001	True	594067.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.7363256	0.7344438	0.6585924999999999	0.8078124999999999	0.6524475	0.8148	True	515521.5	0.229381	0.9364649999999999	False
21	0.0003_8_8	3e-05_8_8	0.7363256	0.6992710999999999	0.6585924999999999	0.8078124999999999	0.6124725000000001	0.777835	True	745975.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7379777	0.7242071999999999	0.6534	0.8151075	0.65038	0.7939025000000001	True	601057.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.7379777	0.7344438	0.6534	0.8151075	0.6524475	0.8148	True	526601.0	0.039402	0.275814	False
24	3e-05_32_32	3e-05_8_8	0.7379777	0.6992710999999999	0.6534	0.8151075	0.6124725000000001	0.777835	True	746127.5	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7242071999999999	0.7344438	0.65038	0.7939025000000001	0.6524475	0.8148	True	426166.0	0.0	0.0	True
26	3e-05_32_64	3e-05_8_8	0.7242071999999999	0.6992710999999999	0.65038	0.7939025000000001	0.6124725000000001	0.777835	True	671986.5	0.0	0.0	True
27	3e-05_8_16	3e-05_8_8	0.7344438	0.6992710999999999	0.6524475	0.8148	0.6124725000000001	0.777835	True	725878.0	0.0	0.0	True
