	Model 1	Model 2	Mean Model 1	Mean Model 2	Model 1 CI Lower	Model 1 CI Upper	Model 2 CI Lower	Model 2 CI Upper	CI Overlap	U Statistic (Model1 > Model2)	P-Value (Model1 > Model2)	Corrected P-Value (Model1 > Model2)	Significant (Model1 > Model2)
0	0.0003_32_32	0.0003_32_64	0.7954726000000001	0.7511026	0.7568875	0.8321	0.7111975	0.7886	True	945011.0	0.0	0.0	True
1	0.0003_32_32	0.0003_8_16	0.7954726000000001	0.7950727999999999	0.7568875	0.8321	0.7566925	0.8341149999999999	True	506021.0	0.64105	1.0	False
2	0.0003_32_32	0.0003_8_8	0.7954726000000001	0.7997373999999999	0.7568875	0.8321	0.7609975	0.8382175	True	437880.0	2e-06	9.999999999999999e-06	True
3	0.0003_32_32	3e-05_32_32	0.7954726000000001	0.7830145	0.7568875	0.8321	0.7441924999999999	0.81943	True	672328.5	0.0	0.0	True
4	0.0003_32_32	3e-05_32_64	0.7954726000000001	0.7677848	0.7568875	0.8321	0.72809	0.8043025	True	839184.5	0.0	0.0	True
5	0.0003_32_32	3e-05_8_16	0.7954726000000001	0.7702249999999999	0.7568875	0.8321	0.7321949999999999	0.8052225	True	819980.5	0.0	0.0	True
6	0.0003_32_32	3e-05_8_8	0.7954726000000001	0.7677111	0.7568875	0.8321	0.727695	0.8097025	True	833530.0	0.0	0.0	True
7	0.0003_32_64	0.0003_8_16	0.7511026	0.7950727999999999	0.7111975	0.7886	0.7566925	0.8341149999999999	True	58129.5	0.0	0.0	True
8	0.0003_32_64	0.0003_8_8	0.7511026	0.7997373999999999	0.7111975	0.7886	0.7609975	0.8382175	True	41719.0	0.0	0.0	True
9	0.0003_32_64	3e-05_32_32	0.7511026	0.7830145	0.7111975	0.7886	0.7441924999999999	0.81943	True	128343.0	0.0	0.0	True
10	0.0003_32_64	3e-05_32_64	0.7511026	0.7677848	0.7111975	0.7886	0.72809	0.8043025	True	279145.0	0.0	0.0	True
11	0.0003_32_64	3e-05_8_16	0.7511026	0.7702249999999999	0.7111975	0.7886	0.7321949999999999	0.8052225	True	248378.5	0.0	0.0	True
12	0.0003_32_64	3e-05_8_8	0.7511026	0.7677111	0.7111975	0.7886	0.727695	0.8097025	True	286468.0	0.0	0.0	True
13	0.0003_8_16	0.0003_8_8	0.7950727999999999	0.7997373999999999	0.7566925	0.8341149999999999	0.7609975	0.8382175	True	432702.0	0.0	0.0	True
14	0.0003_8_16	3e-05_32_32	0.7950727999999999	0.7830145	0.7566925	0.8341149999999999	0.7441924999999999	0.81943	True	665548.0	0.0	0.0	True
15	0.0003_8_16	3e-05_32_64	0.7950727999999999	0.7677848	0.7566925	0.8341149999999999	0.72809	0.8043025	True	833547.5	0.0	0.0	True
16	0.0003_8_16	3e-05_8_16	0.7950727999999999	0.7702249999999999	0.7566925	0.8341149999999999	0.7321949999999999	0.8052225	True	813741.0	0.0	0.0	True
17	0.0003_8_16	3e-05_8_8	0.7950727999999999	0.7677111	0.7566925	0.8341149999999999	0.727695	0.8097025	True	827848.0	0.0	0.0	True
18	0.0003_8_8	3e-05_32_32	0.7997373999999999	0.7830145	0.7609975	0.8382175	0.7441924999999999	0.81943	True	724505.5	0.0	0.0	True
19	0.0003_8_8	3e-05_32_64	0.7997373999999999	0.7677848	0.7609975	0.8382175	0.72809	0.8043025	True	871884.0	0.0	0.0	True
20	0.0003_8_8	3e-05_8_16	0.7997373999999999	0.7702249999999999	0.7609975	0.8382175	0.7321949999999999	0.8052225	True	856095.5	0.0	0.0	True
21	0.0003_8_8	3e-05_8_8	0.7997373999999999	0.7677111	0.7609975	0.8382175	0.727695	0.8097025	True	865765.5	0.0	0.0	True
22	3e-05_32_32	3e-05_32_64	0.7830145	0.7677848	0.7441924999999999	0.81943	0.72809	0.8043025	True	704073.5	0.0	0.0	True
23	3e-05_32_32	3e-05_8_16	0.7830145	0.7702249999999999	0.7441924999999999	0.81943	0.7321949999999999	0.8052225	True	674503.0	0.0	0.0	True
24	3e-05_32_32	3e-05_8_8	0.7830145	0.7677111	0.7441924999999999	0.81943	0.727695	0.8097025	True	700753.0	0.0	0.0	True
25	3e-05_32_64	3e-05_8_16	0.7677848	0.7702249999999999	0.72809	0.8043025	0.7321949999999999	0.8052225	True	465246.5	0.007118	0.021354	True
26	3e-05_32_64	3e-05_8_8	0.7677848	0.7677111	0.72809	0.8043025	0.727695	0.8097025	True	502086.5	0.871667	1.0	False
27	3e-05_8_16	3e-05_8_8	0.7702249999999999	0.7677111	0.7321949999999999	0.8052225	0.727695	0.8097025	True	536227.0	0.005025	0.0201	True
