	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7143	0.7143	0.7143	0.5556	9.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.8571	0.6	0.7059	0.5455	22.0
FOOD:NEGATIVE	0.8387	0.7879	0.8125	0.6842	38.0
FOOD:NEUTRAL	0.75	0.3333	0.4615	0.3	10.0
FOOD:POSITIVE	0.9474	0.7347	0.8276	0.7059	51.0
PRICE:NEGATIVE	0.875	0.7	0.7778	0.6364	11.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	1.0	0.5	0.6667	0.5	2.0
GENERAL-IMPRESSION:NEGATIVE	0.5714	0.8889	0.6957	0.5333	30.0
GENERAL-IMPRESSION:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
GENERAL-IMPRESSION:POSITIVE	0.5625	0.8182	0.6667	0.5	36.0
SERVICE:NEGATIVE	0.9375	0.5769	0.7143	0.5556	27.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	1.0	0.6667	0.8	0.6667	33.0
Micro-AVG	0.7941	0.7013	0.7448	0.5934	273.0
Macro-AVG	0.6369	0.5547	0.5673		273
