lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.952884615384615e-05,9.952884615384615e-05,49,,,,
,,49,0.37592220306396484,0,,
9.904807692307692e-05,9.904807692307692e-05,99,,,,
,,99,0.23131318390369415,0,,
9.85673076923077e-05,9.85673076923077e-05,149,,,,
,,149,0.10305152088403702,0,,
9.808653846153847e-05,9.808653846153847e-05,199,,,,
,,199,0.20735685527324677,0,,
9.760576923076924e-05,9.760576923076924e-05,249,,,,
,,249,0.10144040733575821,1,,
9.7125e-05,9.7125e-05,299,,,,
,,299,0.11208643019199371,1,,
9.664423076923077e-05,9.664423076923077e-05,349,,,,
,,349,0.09683553874492645,1,,
9.616346153846154e-05,9.616346153846154e-05,399,,,,
,,399,0.02037607505917549,1,,
9.568269230769232e-05,9.568269230769232e-05,449,,,,
,,449,0.018041051924228668,2,,
9.520192307692308e-05,9.520192307692308e-05,499,,,,
,,499,0.09441633522510529,2,,
9.472115384615385e-05,9.472115384615385e-05,549,,,,
,,549,0.008768557570874691,2,,
9.424038461538463e-05,9.424038461538463e-05,599,,,,
,,599,0.06871827691793442,2,,
9.375961538461538e-05,9.375961538461538e-05,649,,,,
,,649,0.10567573457956314,3,,
9.327884615384615e-05,9.327884615384615e-05,699,,,,
,,699,0.007248608861118555,3,,
9.279807692307693e-05,9.279807692307693e-05,749,,,,
,,749,0.005465925671160221,3,,
9.23173076923077e-05,9.23173076923077e-05,799,,,,
,,799,0.006079531740397215,3,,
9.183653846153847e-05,9.183653846153847e-05,849,,,,
,,849,0.0013810648815706372,4,,
9.135576923076923e-05,9.135576923076923e-05,899,,,,
,,899,0.0013708992628380656,4,,
9.0875e-05,9.0875e-05,949,,,,
,,949,0.0014297985471785069,4,,
9.039423076923077e-05,9.039423076923077e-05,999,,,,
,,999,0.018058011308312416,4,,
8.991346153846155e-05,8.991346153846155e-05,1049,,,,
,,1049,0.0028814468532800674,5,,
8.943269230769231e-05,8.943269230769231e-05,1099,,,,
,,1099,0.0070434617809951305,5,,
8.895192307692308e-05,8.895192307692308e-05,1149,,,,
,,1149,0.002362701343372464,5,,
8.847115384615385e-05,8.847115384615385e-05,1199,,,,
,,1199,0.0013955109752714634,5,,
8.799038461538463e-05,8.799038461538463e-05,1249,,,,
,,1249,0.002743139397352934,6,,
8.750961538461538e-05,8.750961538461538e-05,1299,,,,
,,1299,0.01731850951910019,6,,
8.702884615384615e-05,8.702884615384615e-05,1349,,,,
,,1349,0.009567679837346077,6,,
8.654807692307693e-05,8.654807692307693e-05,1399,,,,
,,1399,0.0018910096259787679,6,,
8.60673076923077e-05,8.60673076923077e-05,1449,,,,
,,1449,0.0037365781608968973,6,,
8.558653846153846e-05,8.558653846153846e-05,1499,,,,
,,1499,0.0006221478688530624,7,,
8.510576923076924e-05,8.510576923076924e-05,1549,,,,
,,1549,0.0008656487334519625,7,,
8.4625e-05,8.4625e-05,1599,,,,
,,1599,0.0057469638995826244,7,,
8.414423076923076e-05,8.414423076923076e-05,1649,,,,
,,1649,0.0014649786753579974,7,,
8.366346153846154e-05,8.366346153846154e-05,1699,,,,
,,1699,0.0003127682430204004,8,,
8.318269230769231e-05,8.318269230769231e-05,1749,,,,
,,1749,0.00024458341067656875,8,,
