sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
54	Ansonsten will ich zugute halten , dass eure Preise im Vergleich zu anderen Lokalen wirklich stabil geblieben sind .	Preise	price	positive	price positive	yes	9	10
54	Ansonsten will ich zugute halten , dass eure Preise im Vergleich zu anderen Lokalen wirklich stabil geblieben sind .	Preise	price	negative	price negative	no	0	0
54	Ansonsten will ich zugute halten , dass eure Preise im Vergleich zu anderen Lokalen wirklich stabil geblieben sind .	Preise	price	neutral	price neutral	no	0	0
80	Der LOC bekommt von uns eine sehr gute Bewertung .	LOC	general-impression	positive	general-impression positive	yes	2	3
80	Der LOC bekommt von uns eine sehr gute Bewertung .	LOC	general-impression	negative	general-impression negative	no	0	0
80	Der LOC bekommt von uns eine sehr gute Bewertung .	LOC	general-impression	neutral	general-impression neutral	no	0	0
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Speisen	food	positive	food positive	no	0	0
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Speisen	food	negative	food negative	yes	9	10
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Speisen	food	neutral	food neutral	no	0	0
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Service	service	positive	service positive	no	0	0
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Service	service	negative	service negative	yes	5	6
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Service	service	neutral	service neutral	no	0	0
145	Wir saßen in der ersten Etage - ein wunderbarer Raum .	Raum	ambience	positive	ambience positive	yes	10	11
145	Wir saßen in der ersten Etage - ein wunderbarer Raum .	Raum	ambience	negative	ambience negative	no	0	0
145	Wir saßen in der ersten Etage - ein wunderbarer Raum .	Raum	ambience	neutral	ambience neutral	no	0	0
178	Und unschön , dass das den Ober überhaupt nicht interessiert hat	Ober	service	positive	service positive	no	0	0
178	Und unschön , dass das den Ober überhaupt nicht interessiert hat	Ober	service	negative	service negative	yes	7	8
178	Und unschön , dass das den Ober überhaupt nicht interessiert hat	Ober	service	neutral	service neutral	no	0	0
180	Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig .	Essen	food	positive	food positive	no	0	0
180	Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig .	Essen	food	negative	food negative	no	0	0
180	Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig .	Essen	food	neutral	food neutral	yes	2	3
185	LOC durchschnittlich .	LOC	general-impression	positive	general-impression positive	no	0	0
185	LOC durchschnittlich .	LOC	general-impression	negative	general-impression negative	no	0	0
185	LOC durchschnittlich .	LOC	general-impression	neutral	general-impression neutral	yes	1	2
195	Gute Lage , angenehme Bedienung , gutes Essen .	Lage	ambience	positive	ambience positive	yes	2	3
195	Gute Lage , angenehme Bedienung , gutes Essen .	Lage	ambience	negative	ambience negative	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Lage	ambience	neutral	ambience neutral	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Bedienung	service	positive	service positive	yes	5	6
195	Gute Lage , angenehme Bedienung , gutes Essen .	Bedienung	service	negative	service negative	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Bedienung	service	neutral	service neutral	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Essen	food	positive	food positive	yes	8	9
195	Gute Lage , angenehme Bedienung , gutes Essen .	Essen	food	negative	food negative	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Essen	food	neutral	food neutral	no	0	0
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Preis	price	positive	price positive	no	0	0
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Preis	price	negative	price negative	yes	3	4
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Preis	price	neutral	price neutral	no	0	0
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Essen	food	positive	food positive	yes	9	10
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Essen	food	negative	food negative	no	0	0
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Essen	food	neutral	food neutral	no	0	0
213	Leider war der Schweinebraten zum Teil sehr trocken und ungenießbar .	Schweinebraten	food	positive	food positive	no	0	0
213	Leider war der Schweinebraten zum Teil sehr trocken und ungenießbar .	Schweinebraten	food	negative	food negative	yes	4	5
213	Leider war der Schweinebraten zum Teil sehr trocken und ungenießbar .	Schweinebraten	food	neutral	food neutral	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Bier	food	positive	food positive	yes	4	5
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Bier	food	negative	food negative	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Bier	food	neutral	food neutral	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Essen	food	positive	food positive	yes	6	7
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Essen	food	negative	food negative	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Essen	food	neutral	food neutral	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Service	service	positive	service positive	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Service	service	negative	service negative	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Service	service	neutral	service neutral	yes	9	10
247	Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat .	Bedienungspersonals	service	positive	service positive	no	0	0
247	Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat .	Bedienungspersonals	service	negative	service negative	yes	12	13
247	Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat .	Bedienungspersonals	service	neutral	service neutral	no	0	0
259	also nicht mal 2 Punkte , Bedienung war freundlich . . . . . aber seit 2 Tagen Magen - Darm Verstimmung . . . . teuer und schlecht	Bedienung	service	positive	service positive	yes	7	8
259	also nicht mal 2 Punkte , Bedienung war freundlich . . . . . aber seit 2 Tagen Magen - Darm Verstimmung . . . . teuer und schlecht	Bedienung	service	negative	service negative	no	0	0
259	also nicht mal 2 Punkte , Bedienung war freundlich . . . . . aber seit 2 Tagen Magen - Darm Verstimmung . . . . teuer und schlecht	Bedienung	service	neutral	service neutral	no	0	0
296	Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten , von denen jedes vor Geschmack strotzt .	Gerichten	food	positive	food positive	yes	9	10
296	Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten , von denen jedes vor Geschmack strotzt .	Gerichten	food	negative	food negative	no	0	0
296	Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten , von denen jedes vor Geschmack strotzt .	Gerichten	food	neutral	food neutral	no	0	0
304	Brandy rundeten diesen einmaligen Abend ab .	Brandy	food	positive	food positive	yes	1	2
304	Brandy rundeten diesen einmaligen Abend ab .	Brandy	food	negative	food negative	no	0	0
304	Brandy rundeten diesen einmaligen Abend ab .	Brandy	food	neutral	food neutral	no	0	0
324	Leider war der Hauptgang Rinderfilet so zäh und durchwachsen dass dies den guten Gesamteindruck nachhaltig beschädigt hat .	Rinderfilet	food	positive	food positive	no	0	0
324	Leider war der Hauptgang Rinderfilet so zäh und durchwachsen dass dies den guten Gesamteindruck nachhaltig beschädigt hat .	Rinderfilet	food	negative	food negative	yes	5	6
324	Leider war der Hauptgang Rinderfilet so zäh und durchwachsen dass dies den guten Gesamteindruck nachhaltig beschädigt hat .	Rinderfilet	food	neutral	food neutral	no	0	0
336	Besonders hervorzuheben , war der Kellner Jacques .	Jacques	service	positive	service positive	yes	7	8
336	Besonders hervorzuheben , war der Kellner Jacques .	Jacques	service	negative	service negative	no	0	0
