	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.0192	0.0714	0.0303	0.0154	65.0
DRINKS#PRICES	0.1111	0.5	0.1818	0.1	10.0
DRINKS#QUALITY	0.1111	0.3333	0.1667	0.0909	11.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	15.0
FOOD#PRICES	0.125	0.4	0.1905	0.1053	19.0
FOOD#QUALITY	0.3429	0.6	0.4364	0.2791	86.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	21.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	60.0
RESTAURANT#GENERAL	0.1011	0.4286	0.1636	0.0891	101.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	31.0
RESTAURANT#PRICES	0.0667	0.2	0.1	0.0526	19.0
SERVICE#GENERAL	0.1296	0.3182	0.1842	0.1014	69.0
Micro-AVG	0.1087	0.3538	0.1664	0.0907	507.0
Macro-AVG	0.0839	0.2376	0.1211		507
