	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3253	0.6585	0.4355	0.2784	97.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	8.0
DRINKS#QUALITY	0.8	0.5714	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	0.5	0.5	0.5	0.3333	6.0
FOOD#PRICES	0.0	0.0	0.0	0.0	28.0
FOOD#QUALITY	0.5497	0.6288	0.5866	0.415	200.0
FOOD#STYLE_OPTIONS	0.1579	0.2857	0.2034	0.1132	53.0
LOCATION#GENERAL	0.0588	0.25	0.0952	0.05	20.0
RESTAURANT#GENERAL	0.3333	0.5857	0.4249	0.2697	152.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	19.0
RESTAURANT#PRICES	0.0625	0.0833	0.0714	0.037	27.0
SERVICE#GENERAL	0.4948	0.6575	0.5647	0.3934	122.0
Micro-AVG	0.3845	0.5338	0.447	0.2878	740.0
Macro-AVG	0.2735	0.3517	0.2957		740
