lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.952884615384615e-05,9.952884615384615e-05,49,,,,
,,49,0.9550181031227112,0,,
9.904807692307692e-05,9.904807692307692e-05,99,,,,
,,99,0.29753994941711426,0,,
9.85673076923077e-05,9.85673076923077e-05,149,,,,
,,149,0.16687214374542236,0,,
9.808653846153847e-05,9.808653846153847e-05,199,,,,
,,199,0.2431005835533142,0,,
9.760576923076924e-05,9.760576923076924e-05,249,,,,
,,249,0.030385611578822136,1,,
9.7125e-05,9.7125e-05,299,,,,
,,299,0.04092051461338997,1,,
9.664423076923077e-05,9.664423076923077e-05,349,,,,
,,349,0.09962518513202667,1,,
9.616346153846154e-05,9.616346153846154e-05,399,,,,
,,399,0.03543815761804581,1,,
9.568269230769232e-05,9.568269230769232e-05,449,,,,
,,449,0.05463791638612747,2,,
9.520192307692308e-05,9.520192307692308e-05,499,,,,
,,499,0.07820785045623779,2,,
9.472115384615385e-05,9.472115384615385e-05,549,,,,
,,549,0.04770835116505623,2,,
9.424038461538463e-05,9.424038461538463e-05,599,,,,
,,599,0.05352151393890381,2,,
9.375961538461538e-05,9.375961538461538e-05,649,,,,
,,649,0.01614202931523323,3,,
9.327884615384615e-05,9.327884615384615e-05,699,,,,
,,699,0.010942559689283371,3,,
9.279807692307693e-05,9.279807692307693e-05,749,,,,
,,749,0.004581237677484751,3,,
9.23173076923077e-05,9.23173076923077e-05,799,,,,
,,799,0.0029643771704286337,3,,
9.183653846153847e-05,9.183653846153847e-05,849,,,,
,,849,0.13451500236988068,4,,
9.135576923076923e-05,9.135576923076923e-05,899,,,,
,,899,0.008183635771274567,4,,
9.0875e-05,9.0875e-05,949,,,,
,,949,0.0056193191558122635,4,,
9.039423076923077e-05,9.039423076923077e-05,999,,,,
,,999,0.00342717207968235,4,,
8.991346153846155e-05,8.991346153846155e-05,1049,,,,
,,1049,0.003636365057900548,5,,
8.943269230769231e-05,8.943269230769231e-05,1099,,,,
,,1099,0.035397160798311234,5,,
8.895192307692308e-05,8.895192307692308e-05,1149,,,,
,,1149,0.005330635700374842,5,,
8.847115384615385e-05,8.847115384615385e-05,1199,,,,
,,1199,0.0107179069891572,5,,
8.799038461538463e-05,8.799038461538463e-05,1249,,,,
,,1249,0.0042115310207009315,6,,
8.750961538461538e-05,8.750961538461538e-05,1299,,,,
,,1299,0.001974030863493681,6,,
8.702884615384615e-05,8.702884615384615e-05,1349,,,,
,,1349,0.0026305720675736666,6,,
8.654807692307693e-05,8.654807692307693e-05,1399,,,,
,,1399,0.0007326147169806063,6,,
8.60673076923077e-05,8.60673076923077e-05,1449,,,,
,,1449,0.0010764364851638675,6,,
8.558653846153846e-05,8.558653846153846e-05,1499,,,,
,,1499,0.0018356478540226817,7,,
8.510576923076924e-05,8.510576923076924e-05,1549,,,,
,,1549,0.013972618617117405,7,,
8.4625e-05,8.4625e-05,1599,,,,
,,1599,0.0005110211786814034,7,,
8.414423076923076e-05,8.414423076923076e-05,1649,,,,
,,1649,0.002555779879912734,7,,
8.366346153846154e-05,8.366346153846154e-05,1699,,,,
,,1699,0.0008606835035607219,8,,
8.318269230769231e-05,8.318269230769231e-05,1749,,,,
,,1749,0.0006304594571702182,8,,
8.270192307692308e-05,8.270192307692308e-05,1799,,,,
,,1799,0.002583998953923583,8,,
8.222115384615386e-05,8.222115384615386e-05,1849,,,,
,,1849,0.0005415035411715508,8,,
8.174038461538463e-05,8.174038461538463e-05,1899,,,,
,,1899,0.0008053018827922642,9,,
8.125961538461538e-05,8.125961538461538e-05,1949,,,,
,,1949,0.0011789101408794522,9,,
8.077884615384616e-05,8.077884615384616e-05,1999,,,,
,,1999,0.0024063156452029943,9,,
8.029807692307693e-05,8.029807692307693e-05,2049,,,,
,,2049,0.0002988830383401364,9,,
7.98173076923077e-05,7.98173076923077e-05,2099,,,,
,,2099,0.027028128504753113,10,,
7.933653846153847e-05,7.933653846153847e-05,2149,,,,
,,2149,0.0012845790479332209,10,,
7.885576923076924e-05,7.885576923076924e-05,2199,,,,
,,2199,0.0027841434348374605,10,,
7.8375e-05,7.8375e-05,2249,,,,
,,2249,0.0020778817124664783,10,,
7.789423076923077e-05,7.789423076923077e-05,2299,,,,
,,2299,0.000315294717438519,11,,
7.741346153846154e-05,7.741346153846154e-05,2349,,,,
,,2349,0.0003072000981774181,11,,
7.693269230769231e-05,7.693269230769231e-05,2399,,,,
,,2399,0.0006055692210793495,11,,
7.645192307692308e-05,7.645192307692308e-05,2449,,,,
,,2449,0.007729491218924522,11,,
7.597115384615386e-05,7.597115384615386e-05,2499,,,,
,,2499,0.0017834556056186557,12,,
