	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.0	0.0	0.0	0.0	37.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	7.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	4.0
FOOD#PRICES	0.0	0.0	0.0	0.0	13.0
FOOD#QUALITY	0.8605	0.6325	0.7291	0.5736	129.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	21.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.7742	0.3429	0.4752	0.3117	77.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	15.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	12.0
SERVICE#GENERAL	1.0	0.2714	0.427	0.2714	70.0
Micro-AVG	0.8603	0.3137	0.4597	0.2985	392.0
Macro-AVG	0.2196	0.1039	0.1359		392
