	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.5094	0.8182	0.6279	0.4576	59.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	7.0
AMBIENCE#GENERAL:NEGATIVE	0.3846	0.7143	0.5	0.3333	15.0
DRINKS#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	2.0
DRINKS#PRICES:NEGATIVE	0.2	1.0	0.3333	0.2	5.0
DRINKS#QUALITY:POSITIVE	0.75	0.4286	0.5455	0.375	8.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	2.0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.6	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
FOOD#PRICES:POSITIVE	0.7143	0.7143	0.7143	0.5556	9.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	5.0
FOOD#PRICES:NEGATIVE	0.375	0.3333	0.3529	0.2143	14.0
FOOD#QUALITY:POSITIVE	0.8989	0.7273	0.804	0.6723	119.0
FOOD#QUALITY:NEUTRAL	0.1667	0.2	0.1818	0.1	10.0
FOOD#QUALITY:NEGATIVE	0.6944	0.7143	0.7042	0.5435	46.0
FOOD#STYLE_OPTIONS:POSITIVE	0.4	0.3077	0.3478	0.2105	19.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.3333	0.5	0.4	0.25	4.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.4	0.2857	0.3333	0.2	10.0
LOCATION#GENERAL:POSITIVE	0.3333	0.75	0.4615	0.3	10.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL:POSITIVE	0.7045	0.5962	0.6458	0.4769	65.0
RESTAURANT#GENERAL:NEUTRAL	0.125	1.0	0.2222	0.125	8.0
RESTAURANT#GENERAL:NEGATIVE	0.5	0.7059	0.5854	0.4138	29.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	14.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	9.0
RESTAURANT#PRICES:POSITIVE	0.75	1.0	0.8571	0.75	8.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#PRICES:NEGATIVE	0.75	0.8571	0.8	0.6667	9.0
SERVICE#GENERAL:POSITIVE	0.7895	0.8824	0.8333	0.7143	42.0
SERVICE#GENERAL:NEUTRAL	0.2	0.5	0.2857	0.1667	6.0
SERVICE#GENERAL:NEGATIVE	0.9091	0.7692	0.8333	0.7143	42.0
Micro-AVG	0.6193	0.6597	0.6388	0.4693	603.0
Macro-AVG	0.3626	0.4557	0.3774		603
