	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3065	0.475	0.3725	0.2289	83.0
DRINKS#PRICES	0.1667	0.2	0.1818	0.1	10.0
DRINKS#QUALITY	0.5	0.5	0.5	0.3333	12.0
DRINKS#STYLE_OPTIONS	0.3333	0.4	0.3636	0.2222	9.0
FOOD#PRICES	0.2222	0.1429	0.1739	0.0952	21.0
FOOD#QUALITY	0.6051	0.669	0.6355	0.4657	204.0
FOOD#STYLE_OPTIONS	0.2	0.4091	0.2687	0.1552	58.0
LOCATION#GENERAL	0.1053	0.4	0.1667	0.0909	22.0
RESTAURANT#GENERAL	0.2933	0.6197	0.3982	0.2486	177.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	23.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	33.0
SERVICE#GENERAL	0.5591	0.6933	0.619	0.4483	116.0
Micro-AVG	0.3952	0.5529	0.4609	0.2995	768.0
Macro-AVG	0.2743	0.3758	0.3067		768
