	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.7742	0.7273	0.75	0.6	40.0
AMBIENCE#GENERAL:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
AMBIENCE#GENERAL:NEGATIVE	0.6667	1.0	0.8	0.6667	12.0
DRINKS#PRICES:POSITIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:POSITIVE	1.0	0.1429	0.25	0.1429	7.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:POSITIVE	0.5	0.1667	0.25	0.1429	7.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	9.0
FOOD#QUALITY:POSITIVE	0.8587	0.8587	0.8587	0.7524	105.0
FOOD#QUALITY:NEUTRAL	0.5	0.4	0.4444	0.2857	7.0
FOOD#QUALITY:NEGATIVE	0.7692	0.9677	0.8571	0.75	40.0
FOOD#STYLE_OPTIONS:POSITIVE	0.75	0.6	0.6667	0.5	18.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.3333	0.1429	0.2	0.1111	9.0
LOCATION#GENERAL:POSITIVE	0.6667	0.5	0.5714	0.4	5.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.5618	0.9615	0.7092	0.5495	91.0
RESTAURANT#GENERAL:NEUTRAL	0.3333	0.5	0.4	0.25	4.0
RESTAURANT#GENERAL:NEGATIVE	0.5517	0.9412	0.6957	0.5333	30.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.1429	0.1	0.1176	0.0625	16.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.3333	0.5	0.4	0.25	4.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.1818	0.4	0.25	0.1429	14.0
RESTAURANT#PRICES:POSITIVE	0.375	1.0	0.5455	0.375	16.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.3846	0.7143	0.5	0.3333	15.0
SERVICE#GENERAL:POSITIVE	0.8857	0.8611	0.8732	0.775	40.0
SERVICE#GENERAL:NEUTRAL	1.0	1.0	1.0	1.0	2.0
SERVICE#GENERAL:NEGATIVE	0.8	0.7805	0.7901	0.6531	49.0
Micro-AVG	0.6814	0.7422	0.7105	0.551	559.0
Macro-AVG	0.4269	0.4166	0.3889		559
