	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.359	0.7778	0.4912	0.3256	86.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	15.0
AMBIENCE#GENERAL:NEGATIVE	0.6667	0.2857	0.4	0.25	8.0
DRINKS#PRICES:POSITIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:POSITIVE	0.4286	0.5	0.4615	0.3	10.0
DRINKS#QUALITY:NEUTRAL	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	2.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.0	0.0	0.0	0.0	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:POSITIVE	0.2	0.1667	0.1818	0.1	10.0
FOOD#PRICES:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
FOOD#PRICES:NEGATIVE	0.625	0.625	0.625	0.4545	11.0
FOOD#QUALITY:POSITIVE	0.5706	0.8774	0.6914	0.5284	176.0
FOOD#QUALITY:NEUTRAL	0.087	0.5	0.1481	0.08	25.0
FOOD#QUALITY:NEGATIVE	0.5789	0.8462	0.6875	0.5238	63.0
FOOD#STYLE_OPTIONS:POSITIVE	0.3125	0.3333	0.3226	0.1923	26.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.2	0.125	0.1538	0.0833	12.0
LOCATION#GENERAL:POSITIVE	1.0	0.25	0.4	0.25	4.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.6	0.7358	0.661	0.4937	79.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#GENERAL:NEGATIVE	0.4737	0.5625	0.5143	0.3462	26.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.2	0.1	0.1333	0.0714	14.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#PRICES:POSITIVE	0.5	0.6667	0.5714	0.4	10.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.625	0.8333	0.7143	0.5556	9.0
SERVICE#GENERAL:POSITIVE	0.8056	0.8788	0.8406	0.725	40.0
SERVICE#GENERAL:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
SERVICE#GENERAL:NEGATIVE	0.8611	0.8611	0.8611	0.7561	41.0
Micro-AVG	0.5249	0.6876	0.5954	0.4239	696.0
Macro-AVG	0.3082	0.3229	0.2877		696
