lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.9453125e-05,9.9453125e-05,49,,,,
,,49,0.3526826500892639,0,,
9.889508928571429e-05,9.889508928571429e-05,99,,,,
,,99,0.17204537987709045,0,,
9.833705357142857e-05,9.833705357142857e-05,149,,,,
,,149,0.16374672949314117,0,,
9.777901785714286e-05,9.777901785714286e-05,199,,,,
,,199,0.16009007394313812,0,,
9.722098214285715e-05,9.722098214285715e-05,249,,,,
,,249,0.11326808482408524,0,,
9.666294642857144e-05,9.666294642857144e-05,299,,,,
,,299,0.07454673200845718,0,,
9.610491071428572e-05,9.610491071428572e-05,349,,,,
,,349,0.06110497936606407,0,,
9.5546875e-05,9.5546875e-05,399,,,,
,,399,0.08299560844898224,0,,
9.49888392857143e-05,9.49888392857143e-05,449,,,,
,,449,0.0560775101184845,1,,
9.443080357142857e-05,9.443080357142857e-05,499,,,,
,,499,0.07305745035409927,1,,
9.387276785714286e-05,9.387276785714286e-05,549,,,,
,,549,0.06970284879207611,1,,
9.331473214285715e-05,9.331473214285715e-05,599,,,,
,,599,0.066584013402462,1,,
9.275669642857143e-05,9.275669642857143e-05,649,,,,
,,649,0.0545194074511528,1,,
9.219866071428572e-05,9.219866071428572e-05,699,,,,
,,699,0.028084738180041313,1,,
9.1640625e-05,9.1640625e-05,749,,,,
,,749,0.05935009568929672,1,,
9.10825892857143e-05,9.10825892857143e-05,799,,,,
,,799,0.06535689532756805,1,,
9.052455357142857e-05,9.052455357142857e-05,849,,,,
,,849,0.028714211657643318,1,,
8.996651785714287e-05,8.996651785714287e-05,899,,,,
,,899,0.06127006188035011,2,,
8.940848214285714e-05,8.940848214285714e-05,949,,,,
,,949,0.022108299657702446,2,,
8.885044642857143e-05,8.885044642857143e-05,999,,,,
,,999,0.02634318359196186,2,,
8.829241071428572e-05,8.829241071428572e-05,1049,,,,
,,1049,0.029201384633779526,2,,
8.7734375e-05,8.7734375e-05,1099,,,,
,,1099,0.03085143305361271,2,,
8.717633928571429e-05,8.717633928571429e-05,1149,,,,
,,1149,0.02105303853750229,2,,
8.661830357142858e-05,8.661830357142858e-05,1199,,,,
,,1199,0.04737558960914612,2,,
