	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.4828	0.8235	0.6087	0.4375	32.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.5775	0.8913	0.7009	0.5395	76.0
FOOD:NEGATIVE	0.5565	0.8421	0.6702	0.5039	127.0
FOOD:NEUTRAL	1.0	0.2308	0.375	0.2308	13.0
FOOD:POSITIVE	0.6582	0.8814	0.7536	0.6047	172.0
PRICE:NEGATIVE	0.6296	0.85	0.7234	0.5667	30.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.7143	1.0	0.8333	0.7143	7.0
GENERAL-IMPRESSION:NEGATIVE	0.6667	0.8205	0.7356	0.5818	55.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.7091	0.8125	0.7573	0.6094	64.0
SERVICE:NEGATIVE	0.5625	0.7143	0.6294	0.4592	98.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8108	0.8571	0.8333	0.7143	84.0
Micro-AVG	0.6357	0.8123	0.7132	0.5542	765.0
Macro-AVG	0.4912	0.5816	0.508		765
