	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.8333	0.9091	0.8696	0.7692	39.0
AMBIENCE#GENERAL:NEUTRAL	0.5	0.5	0.5	0.3333	3.0
AMBIENCE#GENERAL:NEGATIVE	0.625	0.8333	0.7143	0.5556	9.0
DRINKS#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#QUALITY:POSITIVE	1.0	1.0	1.0	1.0	6.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.75	0.8571	0.75	4.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0	0	0	0	0
FOOD#PRICES:POSITIVE	0.8333	0.5556	0.6667	0.5	10.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.8	0.5	0.6154	0.4444	9.0
FOOD#QUALITY:POSITIVE	0.899	0.9368	0.9175	0.8476	105.0
FOOD#QUALITY:NEUTRAL	0.2857	0.5	0.3636	0.2222	9.0
FOOD#QUALITY:NEGATIVE	0.8148	0.6875	0.7458	0.5946	37.0
FOOD#STYLE_OPTIONS:POSITIVE	0.6429	0.6923	0.6667	0.5	18.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.6667	0.5714	0.6154	0.4444	9.0
LOCATION#GENERAL:POSITIVE	1.0	0.6667	0.8	0.6667	3.0
LOCATION#GENERAL:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.881	0.7115	0.7872	0.6491	57.0
RESTAURANT#GENERAL:NEUTRAL	0.2	1.0	0.3333	0.2	5.0
RESTAURANT#GENERAL:NEGATIVE	0.8125	0.7647	0.7879	0.65	20.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.5	0.1111	0.1818	0.1	10.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	4.0
RESTAURANT#PRICES:POSITIVE	0.8	0.8	0.8	0.6667	6.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.4286	0.5	0.4616	0.3	10.0
SERVICE#GENERAL:POSITIVE	0.8571	0.8333	0.845	0.7317	41.0
SERVICE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
SERVICE#GENERAL:NEGATIVE	0.7805	0.9143	0.8421	0.7273	44.0
Micro-AVG	0.8016	0.7714	0.7862	0.6477	474.0
Macro-AVG	0.4674	0.4927	0.4585		474
