	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.9333	0.8485	0.8889	0.8	35.0
AMBIENCE#GENERAL:NEUTRAL	0.5	0.6667	0.5714	0.4	5.0
AMBIENCE#GENERAL:NEGATIVE	0.7	1.0	0.8235	0.7	10.0
DRINKS#PRICES:POSITIVE	1.0	1.0	1.0	1.0	2.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#QUALITY:POSITIVE	0.7	1.0	0.8235	0.7	10.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.0	0.0	0.0	0.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
FOOD#PRICES:POSITIVE	1.0	0.4286	0.6	0.4286	7.0
FOOD#PRICES:NEUTRAL	0	0	0	0	0
FOOD#PRICES:NEGATIVE	0.7	0.7778	0.7369	0.5833	12.0
FOOD#QUALITY:POSITIVE	0.9352	0.9182	0.9266	0.8632	117.0
FOOD#QUALITY:NEUTRAL	0.5	0.4	0.4444	0.2857	7.0
FOOD#QUALITY:NEGATIVE	0.8065	0.7143	0.7576	0.6098	41.0
FOOD#STYLE_OPTIONS:POSITIVE	0.5385	0.5385	0.5385	0.3684	19.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.3333	0.5714	0.421	0.2667	15.0
LOCATION#GENERAL:POSITIVE	0.75	0.75	0.75	0.6	5.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0	0	0	0	0
RESTAURANT#GENERAL:POSITIVE	0.8431	0.8269	0.8349	0.7167	60.0
RESTAURANT#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#GENERAL:NEGATIVE	0.6667	0.7059	0.6857	0.5217	23.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.5	0.4	0.4444	0.2857	14.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	1.0	0.6	0.75	0.6	5.0
RESTAURANT#PRICES:POSITIVE	0.6667	1.0	0.8	0.6667	9.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
RESTAURANT#PRICES:NEGATIVE	0.8333	0.7143	0.7692	0.625	8.0
SERVICE#GENERAL:POSITIVE	0.8788	0.8529	0.8657	0.7632	38.0
SERVICE#GENERAL:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
SERVICE#GENERAL:NEGATIVE	0.8974	0.8974	0.8974	0.814	43.0
Micro-AVG	0.8182	0.7972	0.8076	0.6772	505.0
Macro-AVG	0.5329	0.5253	0.5153		505
