lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.952657004830918e-05,9.952657004830918e-05,49,,,,
,,49,0.4757384657859802,0,,
9.904347826086957e-05,9.904347826086957e-05,99,,,,
,,99,0.1890551894903183,0,,
9.856038647342995e-05,9.856038647342995e-05,149,,,,
,,149,0.2897370159626007,0,,
9.807729468599033e-05,9.807729468599033e-05,199,,,,
,,199,0.12961381673812866,0,,
9.759420289855072e-05,9.759420289855072e-05,249,,,,
,,249,0.06217173486948013,1,,
9.711111111111111e-05,9.711111111111111e-05,299,,,,
,,299,0.08794194459915161,1,,
9.66280193236715e-05,9.66280193236715e-05,349,,,,
,,349,0.12515129148960114,1,,
9.614492753623188e-05,9.614492753623188e-05,399,,,,
,,399,0.07772411406040192,1,,
9.566183574879228e-05,9.566183574879228e-05,449,,,,
,,449,0.03995407372713089,2,,
9.517874396135266e-05,9.517874396135266e-05,499,,,,
,,499,0.11389748752117157,2,,
9.469565217391305e-05,9.469565217391305e-05,549,,,,
,,549,0.044691625982522964,2,,
9.421256038647343e-05,9.421256038647343e-05,599,,,,
,,599,0.10512550920248032,2,,
9.372946859903383e-05,9.372946859903383e-05,649,,,,
,,649,0.018112746998667717,3,,
9.324637681159421e-05,9.324637681159421e-05,699,,,,
,,699,0.002133769914507866,3,,
9.27632850241546e-05,9.27632850241546e-05,749,,,,
,,749,0.028981024399399757,3,,
9.228019323671499e-05,9.228019323671499e-05,799,,,,
,,799,0.005651629064232111,3,,
9.179710144927537e-05,9.179710144927537e-05,849,,,,
,,849,0.01518331654369831,4,,
9.131400966183576e-05,9.131400966183576e-05,899,,,,
,,899,0.029072677716612816,4,,
9.083091787439614e-05,9.083091787439614e-05,949,,,,
,,949,0.0284182857722044,4,,
9.034782608695652e-05,9.034782608695652e-05,999,,,,
,,999,0.0176219642162323,4,,
8.986473429951692e-05,8.986473429951692e-05,1049,,,,
,,1049,0.005854003131389618,5,,
8.93816425120773e-05,8.93816425120773e-05,1099,,,,
,,1099,0.03596557676792145,5,,
8.889855072463769e-05,8.889855072463769e-05,1149,,,,
,,1149,0.02745707333087921,5,,
8.841545893719807e-05,8.841545893719807e-05,1199,,,,
,,1199,0.019322235137224197,5,,
8.793236714975846e-05,8.793236714975846e-05,1249,,,,
,,1249,0.0030354217160493135,6,,
8.744927536231885e-05,8.744927536231885e-05,1299,,,,
,,1299,0.0009365581208840013,6,,
8.696618357487924e-05,8.696618357487924e-05,1349,,,,
,,1349,0.0034457198344171047,6,,
8.648309178743962e-05,8.648309178743962e-05,1399,,,,
,,1399,0.0004815955471713096,6,,
8.6e-05,8.6e-05,1449,,,,
,,1449,0.04046632722020149,7,,
8.551690821256039e-05,8.551690821256039e-05,1499,,,,
,,1499,0.0047859749756753445,7,,
8.503381642512078e-05,8.503381642512078e-05,1549,,,,
,,1549,0.0009142898488789797,7,,
