lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.9453125e-05,9.9453125e-05,49,,,,
,,49,0.3115570843219757,0,,
9.889508928571429e-05,9.889508928571429e-05,99,,,,
,,99,0.1742788404226303,0,,
9.833705357142857e-05,9.833705357142857e-05,149,,,,
,,149,0.15186166763305664,0,,
9.777901785714286e-05,9.777901785714286e-05,199,,,,
,,199,0.19620110094547272,0,,
9.722098214285715e-05,9.722098214285715e-05,249,,,,
,,249,0.15711037814617157,0,,
9.666294642857144e-05,9.666294642857144e-05,299,,,,
,,299,0.05585857853293419,0,,
9.610491071428572e-05,9.610491071428572e-05,349,,,,
,,349,0.09343531727790833,0,,
9.5546875e-05,9.5546875e-05,399,,,,
,,399,0.12327563762664795,0,,
9.49888392857143e-05,9.49888392857143e-05,449,,,,
,,449,0.08623893558979034,1,,
9.443080357142857e-05,9.443080357142857e-05,499,,,,
,,499,0.07863660901784897,1,,
9.387276785714286e-05,9.387276785714286e-05,549,,,,
,,549,0.08020678907632828,1,,
9.331473214285715e-05,9.331473214285715e-05,599,,,,
,,599,0.061694953590631485,1,,
9.275669642857143e-05,9.275669642857143e-05,649,,,,
,,649,0.026634549722075462,1,,
9.219866071428572e-05,9.219866071428572e-05,699,,,,
,,699,0.044547345489263535,1,,
9.1640625e-05,9.1640625e-05,749,,,,
,,749,0.025912055745720863,1,,
9.10825892857143e-05,9.10825892857143e-05,799,,,,
,,799,0.017555495724081993,1,,
9.052455357142857e-05,9.052455357142857e-05,849,,,,
,,849,0.04056167230010033,1,,
8.996651785714287e-05,8.996651785714287e-05,899,,,,
,,899,0.012920836918056011,2,,
8.940848214285714e-05,8.940848214285714e-05,949,,,,
,,949,0.029496952891349792,2,,
8.885044642857143e-05,8.885044642857143e-05,999,,,,
,,999,0.004021947737783194,2,,
8.829241071428572e-05,8.829241071428572e-05,1049,,,,
,,1049,0.02089727111160755,2,,
8.7734375e-05,8.7734375e-05,1099,,,,
,,1099,0.010659913532435894,2,,
8.717633928571429e-05,8.717633928571429e-05,1149,,,,
,,1149,0.02520272694528103,2,,
8.661830357142858e-05,8.661830357142858e-05,1199,,,,
,,1199,0.011349054984748363,2,,
8.606026785714286e-05,8.606026785714286e-05,1249,,,,
,,1249,0.04755055531859398,2,,
8.550223214285714e-05,8.550223214285714e-05,1299,,,,
,,1299,0.022433048114180565,2,,
8.494419642857143e-05,8.494419642857143e-05,1349,,,,
,,1349,0.05590607970952988,3,,
8.438616071428573e-05,8.438616071428573e-05,1399,,,,
,,1399,0.01257492695003748,3,,
8.3828125e-05,8.3828125e-05,1449,,,,
,,1449,0.004950452130287886,3,,
8.327008928571429e-05,8.327008928571429e-05,1499,,,,
,,1499,0.01601635478436947,3,,
8.271205357142857e-05,8.271205357142857e-05,1549,,,,
,,1549,0.015694634988904,3,,
8.215401785714286e-05,8.215401785714286e-05,1599,,,,
,,1599,0.030140552669763565,3,,
8.159598214285713e-05,8.159598214285713e-05,1649,,,,
,,1649,0.053719647228717804,3,,
8.103794642857144e-05,8.103794642857144e-05,1699,,,,
,,1699,0.0068614287301898,3,,
8.047991071428572e-05,8.047991071428572e-05,1749,,,,
,,1749,0.023055098950862885,3,,
7.9921875e-05,7.9921875e-05,1799,,,,
,,1799,0.0027785133570432663,4,,
7.93638392857143e-05,7.93638392857143e-05,1849,,,,
,,1849,0.0014511978952214122,4,,
7.880580357142857e-05,7.880580357142857e-05,1899,,,,
,,1899,0.011829598806798458,4,,
7.824776785714286e-05,7.824776785714286e-05,1949,,,,
,,1949,0.004982139449566603,4,,
7.768973214285714e-05,7.768973214285714e-05,1999,,,,
,,1999,0.0016591091407462955,4,,
7.713169642857143e-05,7.713169642857143e-05,2049,,,,
,,2049,0.03785876929759979,4,,
7.657366071428572e-05,7.657366071428572e-05,2099,,,,
,,2099,0.005810148548334837,4,,
7.6015625e-05,7.6015625e-05,2149,,,,
,,2149,0.011686191894114017,4,,
7.54575892857143e-05,7.54575892857143e-05,2199,,,,
,,2199,0.01267719455063343,4,,
7.489955357142857e-05,7.489955357142857e-05,2249,,,,
,,2249,0.007555054966360331,5,,
7.434151785714287e-05,7.434151785714287e-05,2299,,,,
,,2299,0.004576047882437706,5,,
