lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,val_loss,val_f1
9.96073717948718e-05,9.96073717948718e-05,49,,,,
,,49,0.553556501865387,0,,
9.920673076923077e-05,9.920673076923077e-05,99,,,,
,,99,0.2554488480091095,0,,
9.880608974358975e-05,9.880608974358975e-05,149,,,,
,,149,0.25244513154029846,0,,
9.840544871794872e-05,9.840544871794872e-05,199,,,,
,,199,0.22108489274978638,0,,
9.80048076923077e-05,9.80048076923077e-05,249,,,,
,,249,0.1577978879213333,0,,
9.760416666666667e-05,9.760416666666667e-05,299,,,,
,,299,0.06819101423025131,0,,
9.720352564102564e-05,9.720352564102564e-05,349,,,,
,,349,0.03994469717144966,0,,
9.680288461538462e-05,9.680288461538462e-05,399,,,,
,,399,0.1450783908367157,0,,
9.64022435897436e-05,9.64022435897436e-05,449,,,,
,,449,0.061801616102457047,1,,
9.600160256410257e-05,9.600160256410257e-05,499,,,,
,,499,0.07861264795064926,1,,
9.560096153846154e-05,9.560096153846154e-05,549,,,,
,,549,0.07406676560640335,1,,
9.520032051282052e-05,9.520032051282052e-05,599,,,,
,,599,0.03594214469194412,1,,
9.479967948717949e-05,9.479967948717949e-05,649,,,,
,,649,0.022282233461737633,1,,
9.439903846153847e-05,9.439903846153847e-05,699,,,,
,,699,0.06238582730293274,1,,
9.399839743589744e-05,9.399839743589744e-05,749,,,,
,,749,0.03659382835030556,1,,
9.35977564102564e-05,9.35977564102564e-05,799,,,,
,,799,0.0561654306948185,1,,
9.319711538461539e-05,9.319711538461539e-05,849,,,,
,,849,0.031164031475782394,2,,
9.279647435897437e-05,9.279647435897437e-05,899,,,,
,,899,0.01436267513781786,2,,
9.239583333333334e-05,9.239583333333334e-05,949,,,,
,,949,0.009371617808938026,2,,
9.199519230769232e-05,9.199519230769232e-05,999,,,,
,,999,0.00906389206647873,2,,
9.159455128205129e-05,9.159455128205129e-05,1049,,,,
,,1049,0.05219189450144768,2,,
9.119391025641026e-05,9.119391025641026e-05,1099,,,,
,,1099,0.01606934331357479,2,,
9.079326923076924e-05,9.079326923076924e-05,1149,,,,
,,1149,0.005768088158220053,2,,
9.03926282051282e-05,9.03926282051282e-05,1199,,,,
,,1199,0.05343453958630562,2,,
8.999198717948718e-05,8.999198717948718e-05,1249,,,,
,,1249,0.019369984045624733,3,,
8.959134615384615e-05,8.959134615384615e-05,1299,,,,
,,1299,0.059614576399326324,3,,
8.919070512820514e-05,8.919070512820514e-05,1349,,,,
,,1349,0.0011513263452798128,3,,
8.879006410256411e-05,8.879006410256411e-05,1399,,,,
,,1399,0.0091862129047513,3,,
8.838942307692309e-05,8.838942307692309e-05,1449,,,,
,,1449,0.002132602035999298,3,,
8.798878205128206e-05,8.798878205128206e-05,1499,,,,
,,1499,0.022656049579381943,3,,
8.758814102564104e-05,8.758814102564104e-05,1549,,,,
,,1549,0.011450097896158695,3,,
8.71875e-05,8.71875e-05,1599,,,,
,,1599,0.0033273547887802124,3,,
8.678685897435897e-05,8.678685897435897e-05,1649,,,,
,,1649,0.008705663494765759,3,,
8.638621794871795e-05,8.638621794871795e-05,1699,,,,
,,1699,0.03328835219144821,4,,
8.598557692307692e-05,8.598557692307692e-05,1749,,,,
,,1749,0.028150586411356926,4,,
8.55849358974359e-05,8.55849358974359e-05,1799,,,,
,,1799,0.0017831221921369433,4,,
8.518429487179487e-05,8.518429487179487e-05,1849,,,,
,,1849,0.019267147406935692,4,,
8.478365384615386e-05,8.478365384615386e-05,1899,,,,
,,1899,0.0019932652357965708,4,,
8.438301282051283e-05,8.438301282051283e-05,1949,,,,
,,1949,0.035739850252866745,4,,
8.39823717948718e-05,8.39823717948718e-05,1999,,,,
,,1999,0.0031510472763329744,4,,
8.358173076923077e-05,8.358173076923077e-05,2049,,,,
,,2049,0.0316057987511158,4,,
8.318108974358975e-05,8.318108974358975e-05,2099,,,,
,,2099,0.0006269736331887543,5,,
8.278044871794872e-05,8.278044871794872e-05,2149,,,,
,,2149,0.0006472974200733006,5,,
8.23798076923077e-05,8.23798076923077e-05,2199,,,,
,,2199,0.0013101296499371529,5,,
8.197916666666667e-05,8.197916666666667e-05,2249,,,,
,,2249,0.0007663650903850794,5,,
8.157852564102564e-05,8.157852564102564e-05,2299,,,,
,,2299,0.00619544880464673,5,,
8.117788461538462e-05,8.117788461538462e-05,2349,,,,
,,2349,0.0027099542785435915,5,,
8.07772435897436e-05,8.07772435897436e-05,2399,,,,
,,2399,0.0007115949410945177,5,,
8.037660256410257e-05,8.037660256410257e-05,2449,,,,
,,2449,0.01295868307352066,5,,
7.997596153846154e-05,7.997596153846154e-05,2499,,,,
,,2499,0.0038652278017252684,6,,
7.957532051282052e-05,7.957532051282052e-05,2549,,,,
,,2549,0.01861737109720707,6,,
7.917467948717949e-05,7.917467948717949e-05,2599,,,,
,,2599,0.00020850292639806867,6,,
7.877403846153847e-05,7.877403846153847e-05,2649,,,,
,,2649,0.07805188745260239,6,,
7.837339743589744e-05,7.837339743589744e-05,2699,,,,
,,2699,0.008907175622880459,6,,
7.79727564102564e-05,7.79727564102564e-05,2749,,,,
,,2749,0.0004888258990831673,6,,
7.757211538461539e-05,7.757211538461539e-05,2799,,,,
,,2799,0.0016324409516528249,6,,
7.717147435897437e-05,7.717147435897437e-05,2849,,,,
,,2849,0.00010741276491899043,6,,
7.677083333333334e-05,7.677083333333334e-05,2899,,,,
,,2899,0.000820309272967279,6,,
7.637019230769232e-05,7.637019230769232e-05,2949,,,,
,,2949,0.033089954406023026,7,,
7.596955128205129e-05,7.596955128205129e-05,2999,,,,
,,2999,0.0001288177736569196,7,,
7.556891025641026e-05,7.556891025641026e-05,3049,,,,
,,3049,0.00033188002998940647,7,,
7.516826923076924e-05,7.516826923076924e-05,3099,,,,
,,3099,0.0007956401095725596,7,,
7.47676282051282e-05,7.47676282051282e-05,3149,,,,
,,3149,0.0005274427821859717,7,,
7.436698717948718e-05,7.436698717948718e-05,3199,,,,
,,3199,0.0009317873627878726,7,,
7.396634615384615e-05,7.396634615384615e-05,3249,,,,
,,3249,0.00510589312762022,7,,
7.356570512820514e-05,7.356570512820514e-05,3299,,,,
,,3299,0.00018042369629256427,7,,
7.316506410256411e-05,7.316506410256411e-05,3349,,,,
,,3349,0.0016984649701043963,8,,
